_500m_16_days_VI_Quality_2001033_aid0001,aid0001,2001-02-02,,251.0,,363.0,,,,,,,,,,,,65.0,,,,,,,38.0,,,,,,,,,,2.0,24.0,,,,,,,,,31.0,,,,,114.0,,53.0,,,,,,,116.0,12.0,59.0,3.0,,,,,,87.0,142.0,,,,,,,,4.0,,,,,,,,,11.0,,,,,,,,,1.0,12.0,,,,36.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,4.0,,,,,,,94.0,8.0,6.0,,,,,,,,,,,,,2.0,,,7.0,,,2.0,,,,,,,,,,,,30.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2001049_aid0001,aid0001,2001-02-18,,57.0,91.0,31.0,,,,,,34.0,,614.0,,,,298.0,,232.0,,,,,,,,,,,,,,,,51.0,,,,,,,,,31.0,,,,,31.0,,62.0,,,,,,,1.0,3.0,,,,,,,,33.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2001065_aid0001,aid0001,2001-03-06,13.0,301.0,,,,,,,,796.0,,,,,,328.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,92.0,,,,,,,62.0,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001081_aid0001,aid0001,2001-03-22,1.0,344.0,29.0,17.0,,,,,,754.0,,37.0,,,,34.0,,,,,,,,,,,,,,,,10.0,,53.0,,,,,,,233.0,,9.0,,,,,68.0,,12.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001097_aid0001,aid0001,2001-04-07,24.0,363.0,,31.0,,,,,,723.0,,75.0,,,,29.0,,211.0,,,,,,,,,,,,,,25.0,,,,,,,,,39.0,,3.0,,,,,3.0,,72.0,,,,,,,5.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001113_aid0001,aid0001,2001-04-23,,357.0,,5.0,,,,,,144.0,,,,,,820.0,,,,,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,119.0,,,,,,,,,,,,1.0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001129_aid0001,aid0001,2001-05-09,7.0,288.0,,14.0,,,,,,918.0,,4.0,,,,164.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,156.0,,5.0,,,,,33.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001145_aid0001,aid0001,2001-05-25,,492.0,,,,,,,,,,,,,,259.0,,18.0,,,,,377.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,125.0,,2.0,,,,,,,276.0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2001353_aid0001,aid0001,2001-12-19,,,,48.0,,39.0,3.0,96.0,,,,,,355.0,,,,5.0,33.0,,114.0,,,,,,,,,,,,,,,,,31.0,17.0,,,,16.0,5.0,71.0,6.0,,,,33.0,,91.0,2.0,88.0,13.0,,,,18.0,,18.0,,1.0,,,,10.0,20.0,46.0,,,,,,,,,4.0,,,,,,,,16.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,8.0,,8.0,,,,,1.0,,,,,,,,,,,6.0,10.0,,,16.0,,,,,23.0,2.0,197.0,,6.0,16.0,,,,41.0,10.0,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,3.0,,2.0,12.0,,,,,,,,,
_500m_16_days_VI_Quality_2002001_aid0001,aid0001,2002-01-01,5.0,146.0,,6.0,,,,,,615.0,20.0,,,,,388.0,9.0,1.0,,,,,,,19.0,,,,,,,11.0,,,,,,,,,41.0,4.0,,,,,,95.0,2.0,3.0,,,,,,,1.0,,5.0,,,,,,,12.0,1.0,,,,,,,,18.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,52.0,11.0,,,,39.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,15.0,,,,,29.0,2.0,22.0,,,,,,,7.0,,10.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,
_500m_16_days_VI_Quality_2002017_aid0001,aid0001,2002-01-17,,152.0,,180.0,,2.0,,,,48.0,,37.0,,,,184.0,,43.0,,,,,9.0,,,,,,,,,12.0,,14.0,6.0,,,,,,23.0,,24.0,,,,,275.0,2.0,89.0,7.0,,,,,,16.0,,3.0,,,,,,,76.0,51.0,,,,,,,,,,,,,,,,7.0,6.0,,,,,,,,,40.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,47.0,,9.0,,,,,,,3.0,,,,,,4.0,,,,,,,2.0,2.0,,,,112.0,,18.0,,,,,,,17.0,4.0,42.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,14.0,3.0,,,,,,,,,,
_500m_16_days_VI_Quality_2002033_aid0001,aid0001,2002-02-02,,175.0,,87.0,,,,,,8.0,,293.0,,,,93.0,,322.0,,,,,,,,,,,,,,7.0,,16.0,,,,,,,18.0,,43.0,,,,,69.0,,164.0,,,,,,,23.0,,12.0,,,,,,,103.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,14.0,,3.0,,,,,,,,,,,,8.0,,,,,,,,1.0,,,,,34.0,,1.0,,,,,,,59.0,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2002049_aid0001,aid0001,2002-02-18,,251.0,31.0,6.0,,,,,,753.0,,193.0,,,,104.0,,11.0,,,,,,,,,,,,,,4.0,,11.0,,,,,,,44.0,,50.0,,,,,98.0,,14.0,,,,,,,3.0,,,,,,,,,11.0,1.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002065_aid0001,aid0001,2002-03-06,12.0,198.0,8.0,21.0,,,,,,671.0,,213.0,,,,213.0,,3.0,,,,,84.0,,,,,,,,,22.0,,15.0,,,,,,,83.0,,14.0,,,,,12.0,,3.0,,,,,,,6.0,,,,,,,,,15.0,3.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2002081_aid0001,aid0001,2002-03-22,22.0,312.0,,18.0,,,,,,239.0,,40.0,,,,719.0,,45.0,,,,,27.0,,,,,,,,,20.0,,,,,,,,,52.0,,12.0,,,,,39.0,,40.0,,,,,,,14.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002097_aid0001,aid0001,2002-04-07,,185.0,61.0,100.0,,,,,,,,1139.0,,,,20.0,,,,,,,14.0,,,,,,,,,,,14.0,,,,,,,2.0,,38.0,,,,,28.0,,7.0,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002113_aid0001,aid0001,2002-04-23,,476.0,,79.0,,,,,,,,,,,,228.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,378.0,6.0,28.0,,,,,,,50.0,4.0,21.0,,,,,,,133.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,57.0,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002129_aid0001,aid0001,2002-05-09,,153.0,,277.0,,,,,,551.0,,37.0,,,,169.0,,,,,,,,,226.0,,,,,,,9.0,,,,,,,,,86.0,,31.0,,,,,14.0,,8.0,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002145_aid0001,aid0001,2002-05-25,,289.0,,57.0,,,,,,915.0,,8.0,,,,70.0,,88.0,,,,,2.0,,11.0,,,,,,,,,6.0,,,,,,,47.0,,18.0,,,,,45.0,,33.0,,,,,,,19.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002353_aid0001,aid0001,2002-12-19,,,3.0,45.0,26.0,55.0,,40.0,,,,102.0,326.0,,,,,75.0,355.0,,7.0,,,,5.0,,17.0,,,,,,,3.0,,29.0,,10.0,9.0,,,,17.0,38.0,,,,,,12.0,,84.0,,1.0,10.0,,,,,,20.0,,,,,,9.0,12.0,35.0,,,,,,,,,,,,4.0,,,,,6.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,8.0,,,,,1.0,,,,,8.0,,27.0,2.0,,,,11.0,47.0,,,,,,,,7.0,3.0,1.0,9.0,,9.0,10.0,,,,,31.0,1.0,11.0,,,,,,,4.0,2.0,41.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,3.0,11.0,4.0,,,,,,,,
_500m_16_days_VI_Quality_2003001_aid0001,aid0001,2003-01-01,,145.0,1.0,6.0,,10.0,,,,102.0,,329.0,,,,350.0,,276.0,,,,,24.0,,,,,,,,,2.0,,32.0,,6.0,6.0,,,,12.0,,10.0,,,,,39.0,,92.0,,,,,,,38.0,,,,,,,,,13.0,5.0,17.0,,,,,,,6.0,3.0,,,12.0,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,1.0,,2.0,1.0,,,,3.0,,,,10.0,,1.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003017_aid0001,aid0001,2003-01-17,14.0,227.0,4.0,21.0,,2.0,,,,256.0,,164.0,,,,66.0,,116.0,,,,,,,,,,,,,,30.0,,,,,,,,,59.0,,21.0,,,,,102.0,3.0,101.0,,,,,,,9.0,,1.0,,,,,,,208.0,,,,,3.0,,,,,,,,,,,,1.0,,,,,10.0,,,,,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,7.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,73.0,,16.0,,,,,,,40.0,3.0,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,12.0,,,,10.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2003033_aid0001,aid0001,2003-02-02,,281.0,,113.0,,,,,,731.0,,,,,,111.0,,,,,,,,,,,,,,,,37.0,,1.0,,,,,,,90.0,,3.0,,,,,76.0,,10.0,,,,,,,10.0,,18.0,,,,,,,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,20.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,,,,,,,17.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
_500m_16_days_VI_Quality_2003049_aid0001,aid0001,2003-02-18,65.0,171.0,,,,,,,,1095.0,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,50.0,,,,,,,29.0,,,,,,,,,,1.0,,,,,,,,54.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003065_aid0001,aid0001,2003-03-06,,436.0,,17.0,,,,,,80.0,,,,,,86.0,,195.0,,,,,,,447.0,,,,,,,1.0,,,,,,,,,29.0,,,,,,,86.0,,76.0,,,,,,,,,71.0,,,,,,,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21.0,,,,,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003081_aid0001,aid0001,2003-03-22,,31.0,3.0,349.0,,,,,,,,,,,,,,301.0,,,,,,,402.0,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,26.0,,338.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,11.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003097_aid0001,aid0001,2003-04-07,2.0,348.0,13.0,3.0,,,,,,852.0,,65.0,,,,41.0,,24.0,,,,,,,,,,,,,,11.0,,,,,,,,,114.0,,33.0,,,,,91.0,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003113_aid0001,aid0001,2003-04-23,15.0,284.0,,40.0,,,,,,817.0,,,,,,151.0,,70.0,,,,,,,,,,,,,,1.0,,,,,,,,,75.0,,,,,,,128.0,,28.0,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003129_aid0001,aid0001,2003-05-09,,524.0,,12.0,,,,,,6.0,,,,,,561.0,,9.0,,,,,143.0,,,,,,,,,8.0,,,,,,,,,22.0,,,,,,,191.0,,,,,,,,,80.0,2.0,,,,,,,,5.0,4.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003145_aid0001,aid0001,2003-05-25,,313.0,,32.0,,,,,,68.0,,,,,,916.0,,19.0,,,,,92.0,,5.0,,,,,,,,,,,,,,,,7.0,,,,,,,115.0,,24.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,6.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003353_aid0001,aid0001,2003-12-19,,,,73.0,4.0,132.0,,,,,,,,,,,,314.0,89.0,,,,,,78.0,,30.0,2.0,,,,,,,,5.0,3.0,,,,,,,5.0,,,,,,149.0,,115.0,,,,,,,41.0,6.0,64.0,10.0,,,,,5.0,101.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,21.0,,,,,,15.0,,,,,,,,,,,25.0,,,,,,,,,,12.0,,23.0,,,,,14.0,41.0,,,,,,,,,,,,,,,,,,,15.0,,21.0,1.0,,,,,,84.0,25.0,37.0,13.0,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,11.0,2.0,,,5.0,12.0,,,,,,,,,
_500m_16_days_VI_Quality_2004001_aid0001,aid0001,2004-01-01,,2.0,300.0,,,,,,,368.0,,562.0,,,,17.0,,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,53.0,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
